playerId,Name,seasonId,teamAbbrev,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,shorthandedGoals,shorthandedPoints,pim,toi,games,ppg,gpg,apg,spg,positionCode,team_points,team_wins,std_ppg
8475168,Matt Duchene,20092010,COL,24,31,55,1,10,21,2,0,180,1879,1,1,16,17.43662551440329,81,0.6790123456790124,0.2962962962962963,0.38271604938271603,2.2222222222222223,C,95,43,1.2452283195006228
8481624,Ilya Mikheyev,20192020,TOR,8,15,23,7,0,0,1,0,98,852,1,1,4,15.576068376068378,39,0.5897435897435898,0.20512820512820512,0.38461538461538464,2.5128205128205128,RW,81,36,1.233848317548118
8479514,Rem Pitlick,20212022,MTL,9,17,26,-9,0,1,0,0,52,953,1,1,12,17.280434782608694,46,0.5652173913043478,0.1956521739130435,0.3695652173913043,1.1304347826086956,C,55,22,1.2319779119567345
8477956,David Pastrnak,20142015,BOS,10,17,27,12,2,3,3,1,93,849,0,0,8,13.973188405797101,46,0.5869565217391305,0.21739130434782608,0.3695652173913043,2.0217391304347827,RW,96,41,1.225125789384572
8480018,Nick Suzuki,20192020,MTL,13,28,41,-15,6,14,1,0,138,1416,0,0,6,15.989671361502348,71,0.5774647887323944,0.18309859154929578,0.39436619718309857,1.943661971830986,C,71,31,1.159485247135678
8473563,Nicklas Backstrom,20072008,WSH,14,55,69,13,3,25,4,1,153,1637,0,0,24,18.700203252032523,82,0.8414634146341463,0.17073170731707318,0.6707317073170732,1.8658536585365855,C,94,43,1.1551888436332036
8479337,Alex DeBrincat,20172018,CHI,28,24,52,6,6,12,1,0,181,1564,0,0,6,14.802032520325204,82,0.6341463414634146,0.34146341463414637,0.2926829268292683,2.207317073170732,RW,76,33,1.1294239909263626
8480002,Nico Hischier,20172018,NJD,20,32,52,10,1,6,2,0,180,1778,0,0,26,16.309349593495934,82,0.6341463414634146,0.24390243902439024,0.3902439024390244,2.1951219512195124,C,97,44,1.1294239909263626
8480064,Josh Norris,20202021,OTT,17,18,35,-12,6,14,2,1,96,1248,0,0,13,16.46845238095238,56,0.625,0.30357142857142855,0.32142857142857145,1.7142857142857142,C,51,23,1.1269020975331188
8478403,Jack Eichel,20152016,BUF,24,32,56,-16,8,21,5,1,238,1796,0,0,22,19.121604938271602,81,0.691358024691358,0.2962962962962963,0.3950617283950617,2.9382716049382718,C,81,35,1.126162245220615
8475763,Kevin Hayes,20142015,NYR,17,28,45,15,1,5,1,0,111,1485,1,1,22,13.040928270042194,79,0.569620253164557,0.21518987341772153,0.35443037974683544,1.4050632911392404,RW,113,53,1.1208354834417211
8482149,Cole Perfetti,20222023,WPG,8,22,30,10,1,5,0,0,90,982,0,0,16,14.969281045751636,51,0.5882352941176471,0.1568627450980392,0.43137254901960786,1.7647058823529411,C,95,46,1.1086613936678205
8475166,John Tavares,20092010,NYI,24,30,54,-15,11,25,2,0,186,1706,0,0,22,17.714227642276423,82,0.6585365853658537,0.2926829268292683,0.36585365853658536,2.268292682926829,C,79,34,1.1026383198677485
8480039,Martin Necas,20192020,CAR,16,20,36,-6,5,9,3,0,88,1183,0,0,20,14.166927083333333,64,0.5625,0.25,0.3125,1.375,C,81,38,1.068855255070517
8482074,Connor Zary,20232024,CGY,9,13,22,13,1,3,1,0,46,714,0,0,10,15.444594594594596,37,0.5945945945945946,0.24324324324324326,0.35135135135135137,1.2432432432432432,C,49,22,1.067305756446986
8476438,Brandon Saad,20122013,CHI,10,17,27,17,0,3,2,0,98,1021,1,1,12,16.461231884057973,46,0.5869565217391305,0.21739130434782608,0.3695652173913043,2.130434782608696,LW,77,36,1.060655199872943
8478498,Jake DeBrusk,20172018,BOS,16,27,43,13,2,9,5,0,143,1272,0,0,19,14.371190476190476,70,0.6142857142857143,0.22857142857142856,0.38571428571428573,2.0428571428571427,LW,112,50,1.0407913942494604
8482079,Marco Rossi,20232024,MIN,13,15,28,2,1,3,2,1,89,857,0,0,37,16.707291666666666,48,0.5833333333333334,0.2708333333333333,0.3125,1.8541666666666667,C,47,21,1.0002282854630393
8482110,Dawson Mercer,20212022,NJD,17,25,42,-25,2,5,2,0,154,1766,1,2,28,16.541260162601628,82,0.5121951219512195,0.2073170731707317,0.3048780487804878,1.8780487804878048,C,63,27,0.9561648161510747
8481716,Dmitri Voronkov,20232024,CBJ,10,13,23,5,2,3,0,0,66,736,0,0,27,13.295833333333334,40,0.575,0.25,0.325,1.65,LW,40,15,0.9505909569349182
8474641,Adam Henrique,20112012,NJD,16,35,51,8,0,8,3,1,130,1757,4,7,7,17.83581081081081,74,0.6891891891891891,0.21621621621621623,0.47297297297297297,1.7567567567567568,C,102,48,0.9418222218112383
8477503,Max Domi,20152016,ARI,18,34,52,3,3,15,0,0,156,1751,0,1,72,16.374279835390947,81,0.6419753086419753,0.2222222222222222,0.41975308641975306,1.9259259259259258,C,78,35,0.9235882784300647
8471214,Alex Ovechkin,20052006,WSH,52,54,106,2,21,52,5,2,425,1959,3,3,52,15.99218106995885,81,1.308641975308642,0.6419753086419753,0.6666666666666666,5.246913580246914,LW,70,29,0.9166652433704892
8479400,Pierre Dubois,20172018,CBJ,20,28,48,8,6,15,4,1,165,1727,0,0,49,16.049186991869917,82,0.5853658536585366,0.24390243902439024,0.34146341463414637,2.0121951219512195,C,97,45,0.911729893825199
8479314,Matthew Tkachuk,20162017,CGY,13,35,48,14,3,13,2,0,142,1468,0,0,105,14.660964912280702,76,0.631578947368421,0.17105263157894737,0.4605263157894737,1.868421052631579,LW,94,45,0.8597524847447029
8471698,T Oshie,20082009,STL,14,25,39,16,6,13,1,0,101,1332,1,4,30,16.58187134502924,57,0.6842105263157895,0.24561403508771928,0.43859649122807015,1.7719298245614035,RW,92,41,0.8300945551265856
8471675,Sidney Crosby,20052006,PIT,39,63,102,-1,16,47,5,3,278,1957,0,2,110,18.645267489711934,81,1.2592592592592593,0.48148148148148145,0.7777777777777778,3.432098765432099,C,58,22,0.8102612975148138
8475791,Taylor Hall,20102011,EDM,22,20,42,-9,8,11,4,1,186,1446,0,0,27,18.20974358974359,65,0.6461538461538462,0.3384615384615385,0.3076923076923077,2.8615384615384616,LW,62,25,0.8040619348287381
8476460,Mark Scheifele,20132014,WPG,13,21,34,9,1,4,2,1,100,1254,0,0,14,16.358201058201058,63,0.5396825396825397,0.20634920634920634,0.3333333333333333,1.5873015873015872,C,84,37,0.7775720783620321
8481068,Yegor Sharangovich,20202021,NJD,16,14,30,-4,2,2,3,1,114,1200,1,1,4,16.807407407407407,54,0.5555555555555556,0.2962962962962963,0.25925925925925924,2.111111111111111,C,45,19,0.7753785103015863
8484166,Adam Fantilli,20232024,CBJ,11,14,25,-19,1,2,1,0,110,852,0,0,16,15.888768115942028,46,0.5434782608695652,0.2391304347826087,0.30434782608695654,2.391304347826087,C,40,15,0.7628323664155054
8480009,Eeli Tolvanen,20202021,NSH,11,11,22,-10,6,12,4,1,65,731,0,0,4,14.807083333333333,40,0.55,0.275,0.275,1.625,RW,64,31,0.7472566233230639
8482116,Tim Stützle,20202021,OTT,12,17,29,-18,4,9,2,0,111,1012,0,0,14,15.739622641509435,53,0.5471698113207547,0.22641509433962265,0.32075471698113206,2.0943396226415096,C,51,23,0.7329303790132502
8477021,Alex Kerfoot,20172018,COL,19,24,43,-7,5,17,0,0,81,1398,0,0,28,13.441772151898736,79,0.5443037974683544,0.24050632911392406,0.3037974683544304,1.0253164556962024,C,95,43,0.728481065252701
8477511,Anthony Mantha,20162017,DET,17,19,36,10,1,3,3,2,133,1210,0,0,53,15.901666666666667,60,0.6,0.2833333333333333,0.31666666666666665,2.216666666666667,RW,79,33,0.7146570184631194
8481618,Alex Newhook,20212022,COL,13,20,33,11,3,6,5,0,113,1262,0,0,12,13.56431924882629,71,0.4647887323943662,0.18309859154929578,0.28169014084507044,1.591549295774648,C,119,56,0.7095646003518733
8478427,Sebastian Aho,20162017,CAR,24,25,49,-1,6,17,4,1,214,1814,1,2,26,16.786788617886177,82,0.5975609756097561,0.2926829268292683,0.3048780487804878,2.6097560975609757,C,87,36,0.7034504580592572
8474586,Jordan Eberle,20102011,EDM,18,25,43,-12,4,11,5,0,158,1562,2,2,22,17.683091787439615,69,0.6231884057971014,0.2608695652173913,0.36231884057971014,2.289855072463768,RW,62,25,0.682704288195854
8481522,Peyton Krebs,20212022,BUF,7,15,22,-20,0,10,2,0,46,903,0,0,20,14.745486111111111,48,0.4583333333333333,0.14583333333333334,0.3125,0.9583333333333334,C,75,32,0.675984679661825
8482740,Wyatt Johnston,20222023,DAL,24,17,41,6,3,7,3,0,160,1636,0,0,20,15.481707317073171,82,0.5,0.2926829268292683,0.2073170731707317,1.951219512195122,C,108,47,0.6717537244878868
8478010,Brayden Point,20162017,TBL,18,22,40,4,5,12,2,0,122,1417,0,0,14,16.778921568627453,68,0.5882352941176471,0.2647058823529412,0.3235294117647059,1.7941176470588236,C,94,42,0.6606018447503728
8482097,Jack Quinn,20222023,BUF,14,23,37,-7,1,6,2,0,126,1346,0,1,15,13.847111111111111,75,0.49333333333333335,0.18666666666666668,0.30666666666666664,1.68,RW,91,42,0.6387429228165142
8476919,Chris Tierney,20142015,SJS,6,15,21,3,1,4,1,0,48,765,0,0,6,12.247674418604651,43,0.4883720930232558,0.13953488372093023,0.3488372093023256,1.1162790697674418,C,89,40,0.6320685125113283
8478542,Evan Rodrigues,20172018,BUF,7,18,25,-10,1,6,0,0,91,889,0,0,14,13.929166666666667,48,0.5208333333333334,0.14583333333333334,0.375,1.8958333333333333,C,62,25,0.6237387445351186
8477946,Dylan Larkin,20152016,DET,23,22,45,11,4,5,5,0,221,1755,0,0,34,16.544166666666666,80,0.5625,0.2875,0.275,2.7625,C,93,41,0.5975708006265232
8473512,Claude Giroux,20082009,PHI,9,18,27,10,2,6,0,0,67,808,0,0,14,15.15952380952381,42,0.6428571428571429,0.21428571428571427,0.42857142857142855,1.5952380952380953,RW,99,44,0.5756907883533331
8483431,Logan Cooley,20232024,ARI,5,19,24,-11,2,10,1,0,75,882,0,0,14,16.139716312056738,47,0.5106382978723404,0.10638297872340426,0.40425531914893614,1.5957446808510638,C,49,23,0.5672218025581567
8480023,Robert Thomas,20182019,STL,9,24,33,-2,3,7,0,0,80,1181,0,0,14,13.072619047619048,70,0.4714285714285714,0.12857142857142856,0.34285714285714286,1.1428571428571428,C,99,45,0.5507996727677071
8482125,Alexander Holtz,20232024,NJD,12,11,23,-4,1,2,2,0,79,762,0,0,8,12.043115942028987,46,0.5,0.2608695652173913,0.2391304347826087,1.7173913043478262,RW,51,24,0.5038550001818327
8481577,Philip Tomasino,20212022,NSH,11,21,32,2,3,9,3,0,111,1123,0,0,10,11.53640350877193,76,0.42105263157894735,0.14473684210526316,0.27631578947368424,1.4605263157894737,C,97,45,0.4820566209398716
8474715,Cam Atkinson,20122013,CBJ,9,9,18,9,1,2,1,0,91,738,0,0,4,15.586190476190476,35,0.5142857142857142,0.2571428571428571,0.2571428571428571,2.6,RW,55,24,0.4726229331696565
8477940,Nikolaj Ehlers,20152016,WPG,15,23,38,3,4,11,0,0,167,1531,0,0,21,16.100925925925925,72,0.5277777777777778,0.20833333333333334,0.3194444444444444,2.3194444444444446,LW,78,35,0.45513598022691776
8476458,Ryan Strome,20132014,NYI,7,11,18,-1,4,7,1,0,89,703,0,0,8,15.18918918918919,37,0.4864864864864865,0.1891891891891892,0.2972972972972973,2.4054054054054053,C,79,34,0.4502253627597378
8480459,Pius Suter,20202021,CHI,14,13,27,-5,1,3,3,1,112,1073,0,0,14,16.333636363636366,55,0.4909090909090909,0.2545454545454545,0.23636363636363636,2.036363636363636,C,55,24,0.44814200727877773
8480008,Adam Ruzicka,20222023,CGY,6,14,20,-1,2,6,2,0,64,731,0,0,8,11.575757575757576,44,0.45454545454545453,0.13636363636363635,0.3181818181818182,1.4545454545454546,C,93,38,0.4466800767285271
8477494,Jonathan Drouin,20142015,TBL,4,28,32,3,3,6,0,0,76,1170,0,0,34,13.23642857142857,70,0.45714285714285713,0.05714285714285714,0.4,1.0857142857142856,LW,108,50,0.4442018703721414
8480830,Andrei Svechnikov,20182019,CAR,20,17,37,0,0,5,3,1,189,1685,0,0,62,14.646747967479675,82,0.45121951219512196,0.24390243902439024,0.2073170731707317,2.3048780487804876,RW,99,46,0.4312630918584793
8479407,Jesper Bratt,20172018,NJD,13,22,35,-16,4,12,2,0,100,1516,1,2,18,15.25135135135135,74,0.47297297297297297,0.17567567567567569,0.2972972972972973,1.3513513513513513,LW,97,44,0.4101509268556267
8481535,Nils Hoglander,20202021,VAN,13,14,27,-4,1,1,1,0,118,1197,0,0,16,15.442559523809523,56,0.48214285714285715,0.23214285714285715,0.25,2.107142857142857,LW,50,23,0.4037678609425376
8477952,Robby Fabbri,20152016,STL,18,19,37,-2,2,8,3,0,114,1370,0,0,25,13.315046296296297,72,0.5138888888888888,0.25,0.2638888888888889,1.5833333333333333,C,107,49,0.3981620520670753
8480188,Fabian Zetterlund,20222023,NJD,6,14,20,4,1,3,1,1,81,780,0,0,6,12.953703703703702,45,0.4444444444444444,0.13333333333333333,0.3111111111111111,1.8,LW,112,52,0.3966637105597805
8480789,Oliver Wahlstrom,20202021,NYI,12,9,21,2,4,10,1,0,94,730,0,0,21,12.38598484848485,44,0.4772727272727273,0.2727272727272727,0.20454545454545456,2.1363636363636362,RW,71,32,0.37911555742240416
8475151,Kyle Palmieri,20122013,ANA,10,11,21,2,2,3,5,0,92,673,0,0,9,12.326984126984128,42,0.5,0.23809523809523808,0.2619047619047619,2.1904761904761907,C,66,30,0.3570268465527717
8473986,Alex Killorn,20122013,TBL,7,12,19,-6,1,3,2,0,82,792,0,0,14,16.818859649122807,38,0.5,0.18421052631578946,0.3157894736842105,2.1578947368421053,LW,40,18,0.3570268465527717
